"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","total_score","sus_val","aes_val","green_con","con_inno","soc_eth","aes_fun","functional","symbolic","financial"
"409",4,4,4,4,4,4,4,4,4,5,3,2,3,4,3,4,3,3,3,4,5,4,3,1,4,4,4,4,4,NA,NA,1,NA,1,NA,NA,4,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,5,4,4,4,4,4,4,3,3,3,5,1,1,1,1,2,16,36,8,20,46,17,12,7,6,3
"410",4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,5,5,5,2,2,2,4,4,5,2,1,2,2,1,2,19,38,8,20,47,19,12,8,6,4
"411",5,4,4,2,3,4,4,4,5,3,4,3,3,5,4,4,4,4,3,3,4,3,4,3,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,3,3,3,4,3,4,4,5,3,3,3,4,4,4,3,3,3,3,3,5,3,2,1,1,1,1,2,20,33,6,18,41,15,13,9,6,4
"412",4,3,4,4,3,4,5,5,4,3,3,3,3,5,5,4,4,4,4,3,5,3,4,3,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,3,5,4,4,5,3,5,3,3,2,5,5,5,4,5,4,5,5,5,4,2,2,2,3,3,3,3,1,1,1,1,2,15,42,8,18,45,19,11,10,5,3
"413",5,4,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,5,5,4,5,1,1,1,1,2,18,45,10,24,52,20,15,10,10,5
"414",4,4,4,4,4,3,5,3,4,3,3,3,5,5,4,3,4,3,3,3,4,3,3,3,3,3,5,4,3,NA,NA,NA,NA,NA,1,NA,4,4,5,5,5,3,4,3,4,2,5,3,3,3,4,4,4,4,4,4,2,3,3,3,3,3,3,1,1,2,1,2,17,35,7,20,42,16,14,9,5,4
"415",4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,4,2,4,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,4,4,3,4,3,3,3,5,4,4,4,5,4,4,4,3,3,3,3,3,3,2,1,2,1,1,1,18,37,8,18,44,17,13,7,6,4
"416",5,3,4,4,5,5,4,5,5,2,3,3,5,5,5,4,5,4,4,4,5,2,4,3,3,4,4,4,5,NA,NA,1,NA,NA,NA,1,5,5,4,5,4,4,5,3,5,3,3,4,4,4,4,4,4,4,4,4,1,1,3,1,3,2,2,1,2,1,1,2,11,36,9,21,38,16,14,8,6,5
"417",5,4,3,4,4,4,4,4,3,3,4,3,4,5,4,4,4,3,3,3,3,3,2,2,3,2,4,4,3,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,3,5,4,5,4,5,5,5,4,4,4,5,5,4,5,3,2,3,3,3,3,2,1,2,1,1,1,17,40,8,20,45,19,11,9,8,5
"418",4,3,4,4,4,3,4,3,3,2,3,2,2,4,4,4,4,3,4,3,2,2,2,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,3,5,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,3,3,3,2,2,4,3,3,4,1,2,1,1,2,17,33,8,19,39,14,11,9,6,4
"419",5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,3,3,3,3,3,5,1,2,1,1,2,19,31,10,25,36,12,15,10,10,5
"420",5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,4,5,4,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,2,1,1,2,1,2,18,37,10,25,44,16,13,10,8,4
"421",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,1,1,1,1,2,18,37,8,20,43,16,15,9,6,4
"422",5,3,4,4,4,4,4,3,4,2,3,3,4,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,3,1,1,1,1,1,2,24,44,10,20,53,19,15,10,6,5
"423",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,3,5,3,3,5,5,5,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,3,1,1,11,1,2,18,36,8,25,44,16,12,8,8,4
"424",3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,4,3,4,3,5,4,NA,NA,NA,NA,1,1,NA,3,5,4,5,5,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,1,2,17,30,8,18,36,12,12,9,9,4
"425",5,3,5,3,5,4,5,5,5,4,5,3,5,5,5,5,5,5,3,3,4,3,5,3,4,4,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,4,5,4,3,4,3,3,3,5,4,5,3,3,3,3,3,5,3,3,3,4,1,4,3,2,1,1,5,1,2,18,32,7,21,38,14,14,10,6,3
"426",5,5,5,5,5,3,5,5,5,3,3,4,5,5,4,5,5,5,3,4,4,2,3,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,2,3,2,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,1,1,2,1,1,2,18,45,10,25,50,20,15,10,4,3
"427",5,3,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,1,5,5,2,1,5,3,3,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,1,3,3,2,4,1,1,1,1,1,2,16,45,6,23,48,20,15,10,6,3
"428",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,NA,NA,1,NA,NA,NA,NA,4,5,4,5,5,4,4,2,4,4,5,5,5,4,5,4,5,5,5,5,4,4,4,3,4,4,4,1,2,1,1,2,23,43,8,25,52,20,13,10,6,4
"429",5,4,5,5,5,5,4,3,4,3,3,3,5,4,4,5,4,4,4,3,4,3,4,3,3,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,5,3,3,5,3,3,2,3,4,5,3,4,3,4,4,5,5,5,5,1,1,1,1,3,3,3,1,2,1,1,2,10,40,6,24,40,20,10,10,6,3
"430",5,4,4,4,4,3,4,3,4,3,3,3,3,4,3,3,3,3,4,2,2,2,3,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,1,5,5,4,5,5,4,4,3,3,3,5,4,4,4,4,4,4,4,4,5,2,3,3,2,2,2,2,1,1,1,1,2,14,38,8,21,41,17,14,10,6,3
"431",5,4,4,3,4,3,3,3,4,3,2,2,3,5,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,NA,NA,1,1,NA,NA,NA,3,4,5,5,3,3,4,2,4,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1,2,15,27,7,20,34,12,13,8,4,4
"432",4,3,3,4,5,4,4,4,4,2,3,3,4,4,3,4,4,4,3,3,3,2,2,5,4,3,5,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,5,4,4,5,2,4,3,4,5,4,3,4,4,5,4,3,4,2,2,2,2,3,2,3,1,2,1,1,2,13,35,9,19,38,16,13,8,5,4
"433",4,2,4,5,5,4,5,4,4,3,3,4,4,5,5,3,4,5,4,3,4,5,5,3,4,4,5,5,4,NA,NA,1,NA,NA,NA,NA,5,4,3,3,3,4,4,2,3,1,3,4,3,3,4,4,4,4,5,3,3,2,2,1,4,4,2,1,1,3,1,2,16,33,8,20,40,16,11,7,3,3
"434",5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,2,2,2,4,4,4,1,1,2,1,1,2,18,40,10,25,47,17,15,10,10,5
"435",4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,5,5,3,4,3,4,4,5,4,4,4,4,4,4,4,3,3,3,3,4,4,2,1,2,1,1,1,20,37,10,20,45,16,15,9,6,4
"436",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,18,27,6,15,36,12,9,6,6,3
"437",5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,NA,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,2,2,2,4,4,4,2,1,2,1,1,2,18,39,8,20,47,17,13,8,8,4
"438",4,5,4,4,5,5,4,3,4,4,3,3,4,4,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,4,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,5,5,3,1,1,5,5,5,1,1,2,1,1,2,20,43,9,22,51,19,14,9,9,4
"439",5,4,4,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,4,4,2,3,3,4,4,4,5,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,4,2,3,3,3,3,3,2,1,1,11,1,1,17,42,10,23,48,19,15,10,8,5
"440",4,3,4,5,5,5,3,5,3,4,3,3,4,5,4,5,3,4,3,4,3,4,5,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,3,3,2,3,3,4,3,4,3,4,3,4,3,3,3,4,2,4,2,1,1,1,1,1,1,1,2,14,31,6,21,33,13,11,8,5,3
"441",4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,1,NA,NA,4,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,5,2,4,4,2,1,2,1,1,1,20,36,10,20,45,16,12,8,7,4
"442",5,5,4,4,5,4,5,4,5,3,3,3,4,4,4,5,5,4,3,3,4,2,3,3,4,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,3,3,3,3,4,4,5,2,3,3,3,3,4,3,5,5,5,5,3,3,3,3,4,4,7,1,2,1,1,2,20,36,7,23,47,20,10,7,6,5
"443",4,4,4,4,4,4,4,4,3,2,2,2,3,4,4,4,4,3,3,2,4,3,4,3,3,3,4,3,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,3,4,4,3,4,4,5,4,3,4,3,4,4,4,3,4,4,4,3,4,3,3,1,1,1,1,2,22,34,7,20,43,15,15,9,8,3
"444",5,4,4,5,4,3,4,3,3,4,3,3,4,3,4,3,3,3,4,3,5,3,3,4,3,3,3,3,4,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,3,4,2,4,3,5,5,3,5,4,4,5,4,5,5,3,3,3,3,3,3,4,1,2,1,1,2,18,40,7,22,47,19,15,10,5,4
"445",4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,2,3,3,3,3,4,4,4,NA,NA,NA,NA,1,NA,NA,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,1,2,1,1,2,18,27,6,16,35,11,12,7,6,3
"446",5,5,4,3,4,4,5,4,4,3,2,2,3,4,4,4,4,4,3,3,4,3,4,3,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,2,3,3,3,3,2,1,1,1,1,2,17,37,10,21,42,16,15,10,10,5
"447",5,4,4,4,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,5,5,5,5,4,NA,NA,NA,NA,NA,NA,1,4,5,5,5,4,1,2,2,4,4,5,5,5,4,4,4,5,4,5,5,2,1,1,3,3,4,3,1,1,1,1,2,14,40,3,22,43,19,14,10,6,4
"448",4,3,5,4,3,4,4,3,4,4,3,3,3,4,4,3,4,4,4,3,4,3,4,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,4,5,5,3,4,3,4,3,5,4,4,4,4,4,5,3,3,3,4,3,3,4,4,1,1,1,1,2,20,37,10,19,45,16,14,9,6,4
"449",3,3,4,4,4,3,4,3,4,3,2,4,4,4,3,4,4,3,3,3,3,2,3,2,2,2,4,4,3,NA,NA,1,NA,1,1,NA,5,4,4,3,4,5,5,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,2,3,2,5,1,2,2,1,2,19,30,10,18,38,14,12,7,6,4
"450",5,3,5,4,5,5,3,4,4,3,3,3,4,5,5,5,5,5,3,3,3,2,4,4,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,3,3,3,4,4,3,4,4,3,5,3,4,5,5,5,5,3,1,3,3,3,3,1,1,1,1,1,2,16,38,6,22,45,20,15,9,7,4
"451",5,4,4,3,4,4,5,3,4,4,3,3,4,3,3,5,4,3,3,4,4,3,3,2,3,3,4,4,4,NA,NA,1,NA,1,NA,NA,4,5,4,5,4,3,4,3,4,2,4,3,5,4,5,4,5,5,5,5,3,3,3,3,3,3,3,1,2,7,1,2,18,42,7,20,48,20,13,9,5,4
"452",5,3,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,2,2,2,1,1,2,1,1,2,12,45,10,22,46,20,15,10,7,5
"453",5,4,4,5,5,5,5,4,4,3,3,4,5,5,3,3,4,4,3,3,4,3,3,3,3,3,4,4,5,NA,NA,NA,NA,NA,NA,1,5,4,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,2,3,3,3,3,6,1,1,1,1,2,17,35,8,23,41,16,12,8,6,3
"454",4,3,4,4,5,5,5,5,3,3,2,1,4,5,5,4,5,4,4,3,4,2,4,3,4,3,5,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,4,4,3,3,3,3,3,2,4,5,3,5,4,5,5,3,4,3,3,3,3,3,3,2,1,1,2,1,1,18,38,6,20,44,17,14,7,6,3
"455",3,4,2,5,3,5,5,3,5,3,3,3,3,3,4,4,4,4,5,3,4,3,2,2,3,3,3,4,5,NA,NA,NA,NA,NA,NA,1,5,3,3,4,3,3,3,1,4,3,3,3,1,3,3,3,4,4,4,3,2,3,3,3,3,3,2,1,1,2,1,2,17,28,6,17,39,15,12,6,4,4
"456",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,2,18,45,10,25,52,20,15,10,10,5
"457",5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,1,NA,NA,NA,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,2,1,2,18,45,10,24,52,20,15,10,10,4
"458",5,4,4,5,5,3,5,4,4,3,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,3,5,5,3,NA,NA,1,NA,NA,NA,NA,3,4,4,4,3,4,4,3,4,3,4,4,5,3,4,3,4,4,4,4,3,3,3,3,3,3,4,1,1,3,1,2,18,34,8,23,41,16,11,8,6,4
"459",5,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,3,3,3,4,3,3,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,4,5,4,5,4,4,3,4,4,4,4,4,4,3,3,3,3,4,4,4,1,2,2,1,2,20,36,10,21,44,16,15,10,8,5
"460",4,4,3,4,4,5,4,4,5,3,3,3,4,4,4,5,4,5,5,3,4,2,4,3,4,4,5,4,5,NA,NA,NA,NA,NA,NA,1,5,4,4,4,4,4,4,3,4,3,4,4,5,4,5,4,4,4,3,4,2,2,2,2,3,3,5,1,1,1,1,1,14,37,8,19,40,15,13,8,6,4
"461",5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,3,18,45,10,24,52,20,15,10,10,5
"462",5,4,3,5,5,2,5,5,5,2,5,4,5,5,3,5,5,5,5,5,4,5,4,5,4,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,4,3,5,5,2,5,4,5,2,2,2,5,2,5,3,1,2,4,2,5,5,1,1,1,1,1,2,19,31,7,22,39,15,15,10,7,5
"463",4,4,4,4,4,3,4,3,4,3,3,3,2,4,4,4,4,3,3,3,3,2,4,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,4,5,4,5,4,5,5,3,5,3,5,4,5,2,4,3,3,3,3,4,3,3,4,3,3,3,2,1,2,1,1,2,19,31,10,20,38,13,13,10,6,5
"464",5,4,4,5,5,5,5,3,5,3,3,3,4,4,3,4,4,3,3,3,4,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,3,3,4,4,4,4,4,4,7,1,2,5,1,2,24,32,8,23,44,14,12,8,7,4
"465",5,4,4,4,5,4,5,3,5,3,4,3,4,5,2,5,3,5,4,3,5,2,1,5,2,2,5,5,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,4,5,5,4,4,2,5,5,5,5,5,3,3,4,4,5,5,2,3,1,1,4,1,2,23,39,10,22,50,18,15,10,8,4
"466",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,18,27,6,15,36,12,9,6,6,3
"467",4,4,4,4,5,5,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,4,4,4,NA,NA,1,NA,NA,1,NA,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,4,4,4,3,3,3,2,3,2,3,1,1,2,1,2,16,33,8,21,38,16,12,7,6,3
"468",5,3,5,5,4,5,4,4,5,4,5,3,5,5,5,5,5,5,3,5,5,4,4,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,4,5,4,4,3,4,4,5,5,5,5,5,5,5,5,5,3,1,2,3,3,5,3,2,1,1,4,1,2,17,43,8,22,49,18,14,10,7,4
"469",3,3,5,5,5,5,5,5,5,5,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,3,4,3,4,3,4,4,3,1,1,1,3,3,2,1,4,2,2,3,3,3,1,1,1,2,1,2,17,19,7,21,25,9,11,8,6,4
"470",5,3,5,5,5,4,4,4,4,4,3,3,5,5,4,4,5,5,5,4,4,2,2,3,2,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,3,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,3,2,3,4,4,5,4,1,2,1,1,2,21,39,10,23,49,18,15,10,8,5
"471",3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,NA,NA,NA,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,18,27,6,17,36,12,10,7,6,3
"472",4,3,4,5,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,5,4,4,4,3,4,3,4,3,4,4,5,3,4,4,5,5,5,5,1,3,4,4,4,3,2,1,2,1,1,2,17,40,7,20,49,20,12,9,6,4
"473",4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,5,1,2,1,1,2,18,36,8,19,44,16,12,8,6,4
"474",5,5,5,4,4,4,4,4,5,4,4,3,4,5,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,NA,NA,1,NA,1,NA,NA,5,4,4,4,2,4,4,4,3,3,3,5,4,4,4,3,4,4,5,4,3,3,3,3,3,3,1,1,2,6,1,2,18,34,8,23,43,17,13,7,7,3
"475",3,3,4,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,18,27,6,20,36,12,9,6,6,3
"476",5,3,4,5,5,4,3,4,4,3,3,3,4,5,4,3,5,4,3,4,3,2,2,2,3,3,3,4,3,NA,NA,1,NA,NA,NA,NA,4,4,4,5,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,1,1,2,1,2,19,35,8,22,43,16,13,8,8,4
"477",5,3,4,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,1,1,2,1,2,18,35,7,19,42,16,11,7,7,3
"478",5,3,5,5,5,5,5,5,5,3,2,2,5,5,5,5,5,5,3,3,5,2,2,2,5,3,5,5,3,1,NA,1,NA,NA,NA,NA,3,5,5,5,5,4,5,3,5,5,5,5,5,2,5,5,5,5,5,5,4,1,4,2,2,3,2,1,1,2,1,1,16,42,9,23,44,20,13,10,8,5
"479",5,5,5,4,3,4,3,3,4,3,3,3,4,3,4,4,5,4,3,3,3,3,4,3,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,5,4,5,5,3,4,3,3,3,4,4,4,4,5,4,5,3,4,5,3,3,3,3,3,4,3,1,2,1,1,2,19,39,7,22,46,17,13,9,6,3
"480",4,3,4,3,4,5,5,5,4,3,4,3,5,4,5,5,5,3,3,3,3,2,3,2,4,4,4,5,4,NA,NA,NA,1,NA,NA,NA,5,4,4,5,3,4,5,3,5,3,3,4,5,4,5,5,5,5,5,5,3,3,3,3,4,2,2,1,2,1,1,2,18,42,9,18,49,20,14,7,6,5
"481",5,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,5,5,4,3,2,5,5,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,1,2,1,1,2,17,26,10,20,36,12,12,9,5,3
"482",3,3,3,4,3,5,4,3,4,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,2,1,1,1,1,2,18,32,6,16,40,16,9,6,5,3
"483",5,3,5,5,5,4,5,4,5,3,3,3,4,4,4,4,4,5,4,3,3,2,4,4,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,5,4,3,4,3,3,2,3,2,3,3,3,2,2,2,3,3,5,5,4,3,4,3,3,2,2,1,2,1,1,2,19,29,6,23,37,16,11,8,4,3
"484",5,3,5,4,5,4,5,5,5,3,4,3,4,4,4,4,4,4,3,3,4,2,3,3,3,3,5,4,3,NA,NA,1,NA,NA,NA,NA,5,5,4,5,5,3,4,3,5,3,4,5,5,3,3,3,4,4,4,4,3,4,4,3,3,3,2,1,1,1,1,2,20,35,7,22,42,16,14,9,6,5
"485",5,3,4,4,5,5,4,5,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,1,5,5,5,5,5,4,4,4,4,4,4,4,3,2,3,3,3,3,3,1,2,1,1,2,17,38,10,21,42,16,15,10,6,5
